"Date","MMM","AXP","AAPL","BA","CAT","CVX","CSCO","KO","DIS","DD","XOM","GE","GS","HD","IBM","INTC","JNJ","JPM","MCD","MRK","MSFT","NKE","PFE","PG","TRV","UTX","UNH","VZ","V","WMT"
"2016-01-19",-0.00216311915548173,-0.00429186138928617,-0.00483880381464441,0.00342275738492615,-0.0140303994326108,-0.025815657363826,0.00973746783499307,0.0101204337349396,0.000745463242908029,-0.0160842854501756,-0.0152101053052305,0,0.00777588838907595,0.00444518146996953,-0.0147658080040437,0.00134405241935487,0.00515463917525771,-0.000525999289516021,0.0201423858308734,0.00391085263806912,-0.00843304536446177,0.0132035960180057,-0.00389477455030107,0.023339556281426,0.00627977176555228,-0.00455446705200757,0.0302919839926414,0.00990319603871259,-0.00612561586730831,0.0101727918617793
"2016-01-20",-0.0103330588216856,0.0062260537392409,0.00134488924705622,-0.0310962959082388,-0.00372688469806681,-0.0310391232722581,-0.0398322851153041,-0.012881608439008,-0.0152176224835838,-0.00807966914544034,-0.0421466219333344,-0.0171990171990172,-0.0195766283826273,-0.0275551348103685,-0.0487861989791103,-0.00704694654519955,-0.017948717948718,-0.0263111744013743,-0.0146383063829787,-0.0153876314764317,0.00454905054293797,0.012345696159122,-0.000977549658600529,-0.0117294534707629,-0.0199508316953322,-0.00480990156757166,0.0196304757571422,-0.0100289950975929,-0.00994535663181617,-0.0274936216832861
"2016-01-21",0.00584103357997057,-0.00618752984590709,-0.00506248574168322,0.0103160554307848,0.0149634073293079,0.0262091658821539,0,0.000241614300589443,0.0159930406743782,0.0145860955751829,0.012571713582946,0.0210714285714286,-0.0136585756097561,0.0322857808027286,0.00861646964864216,0.00236566407570127,0.00198435509138384,-0.00468380488862574,0.0177923390723125,0.00731946602016742,-0.00610358326238269,0.02574525701651,-0.0026092628832356,0.011736766141718,-0.0091655087474094,0.00872330522873255,-0.0112379213238268,0.0326429776066177,0.0124504527447649,0.017094033530572
"2016-01-22",0.0127759078388467,-0.121008909977792,0.0531671323000893,0.00980550227219612,0.0216116773598873,0.0307217508677946,0.0205240611353712,0.0161875336116823,0.0306318346298182,0.0220313849508702,0.0333333612235724,-0.012242042672263,0.0343554711911167,0.0211279402667781,-0.00333580657925936,0.00910316925151711,0.00844275571309661,0.0307692488687783,0.00475225745934349,0.00844461934189389,0.0358558042789223,0.00528401576479509,0.00425111183780258,0.00834202283182983,0.00428434287101309,0.00911532078999655,0.00731279295154175,0.025506911391038,0.015930674005888,0.0130898187929893
"2016-01-25",-0.013976468922693,-0.000726498352224825,-0.0195227375177034,-0.00481501480767976,-0.0503443752049852,-0.0317213546597874,-0.00855802274034978,0.00237753204047708,-0.0166150770564484,-0.0319693082948737,-0.0338252187540812,-0.00708211756373933,-0.0365931783973406,-0.00855329898088475,-0.00342855510204088,-0.0110257266956231,-0.00361755038759692,-0.0226514658006767,0.00675671441289327,-0.00837390490258638,-0.00956205757196293,-0.00295663595669127,-0.00683813112465426,-0.00659259298613502,-0.0102772640127717,-0.0167920791382068,-0.00830932374163684,-0.00021262754650031,-0.0132049386466961,0.0121231777336606
"2016-01-26",0.0524096215245522,0.00127226463104324,0.00553093311482433,0.0322554063018239,0.0215852184424106,0.039930820125242,0.0237375485541649,-0.00189748576850091,0.010284352919673,0.00886954108814719,0.0367666111070581,0.00962902961380063,0.0220354824654407,0.00402594695609193,0.00417753925004027,0.0114865202702701,0.0495850404650406,0.0255120733021919,0.0103188173737958,0.0104085432210739,0.007337265739771,0.00675453036648221,0.0055737704918033,0.0255042296813071,0.0114615789290444,0.00883392205338218,0.00511555843487987,0.0259409106089925,0.00195147761225201,0.00866822681373947
"2016-01-27",0.00531844181046037,-0.0103467053911781,-0.0657065719713285,-0.0892898480310074,-0.0141987829614604,-0.0098668802948092,-0.0122259280027796,0.000237595045741834,-0.020255500787021,-0.0374111492220567,-0.0183832601714442,-0.0109501593412279,-0.00472642288235203,-0.00515545839170517,-0.0132963296613535,-0.00434208402331038,0.0096857481715753,-0.000700788342649417,0.00365359960142819,-0.0209912921090128,-0.0182096422545386,-0.0250368020776173,-0.00489077274209337,-0.000126824010324045,0.000581094430992746,0.00186802097214178,-0.014303238103749,0.0161657823834196,-0.0134946165899256,-0.000781234374999995
"2016-01-28",0.012160796726332,-0.0300806859867939,0.00717189054103806,0.0122662547218004,0.0473251371742112,0.0315763833404203,-0.0136576611182244,0.0114041339985744,-0.00837575275657321,0.0106878937172152,0.0225793196629125,0.00749996428571431,0.0217277971524343,0.00584024841655029,0.010416683287175,0.00536732658058803,0.00107667380279275,0.00420753849566036,0.0124927108672281,-0.0232280727263862,0.0163998434908268,0.0271903146293953,-0.0104848951507208,0.0129441238726855,0.0112283711398389,0.00745832670920232,-0.0084572686111053,-0.000407933926329318,-0.0222817925662507,0.00422204840935025
"2016-01-29",0.0249795874636363,0.0117246404741935,0.0345413980036731,0.0179645365991943,0.0189914859531275,0.00640133860338299,0.0294244902888581,0.00822170542635647,0.0244841336949013,0.0144203043422535,0.0111702821449613,0.0315491326320148,0.0286514711403472,0.0284592985644365,0.021027654876226,0.0350350695707398,0.0212183931128893,0.0387570013749476,0.0114397943644335,0.0298779871976018,0.0582020542028034,0.0132352448817772,0.00960261557607223,0.0234277374091707,0.0246003635053091,0.0143436095203104,0.033937934115764,0.0195879012278271,0.0744265952855447,0.033322951832405
"2016-02-01",-0.0150331390728476,0.0224299252336448,-0.00934863403939312,0.0119037795364298,0.00739072919695616,-0.0136463511779072,-0.0130307266485613,0.00186397958359641,-0.00699225631392186,0.0102350458769918,-0.0200384976246242,-0.0158075945017183,-0.011822258131001,0.00596374036317204,0.000320546515581777,-0.00644745325596385,-0.000670231699153034,-0.0107562857142858,0.00670546135648298,0.0015788830305461,-0.00689782174623343,0.0185454287548921,-0.0104952443424072,-0.00697758582500718,-0.000280259713375752,-0.00148254073480369,0.00633896296148095,0.0158094253390149,-0.00147672174726055,0.0171790081799426
"2016-02-02",-0.00578229693491028,-0.0190128150089065,-0.0202218915275331,-0.0332346254234061,-0.0323764428648096,-0.0474850856198256,-0.0276831345826236,-0.0130232790697674,-0.0213347236713669,0.0540337908824351,-0.022283457566084,-0.0139664460183815,-0.0497964127703004,-0.00980163607933537,-0.015140590961458,-0.0330954250486697,-0.00919803556966459,-0.0310907572019919,-0.00529655721614186,-0.00669950738916258,-0.0312556942287644,-0.00965802723242559,-0.000994398409015607,-0.0110946988007384,-0.00915805047830942,-0.0244403842951205,-0.0173440505422733,-0.0167454301318137,-0.0131755181436751,-0.00948146666666672
"2016-02-03",0.0314466028080951,0.00838615355944849,0.0197924951378337,0.0370150281743113,0.0428548225763912,0.0416051832005215,0.011826544021025,0.00659759676243166,0.0216923962083635,0.0459237807048773,0.0521518596139889,0.0152266288951843,0.00646009241516343,-0.0118144490735479,0.0144785990812004,-0.0154362085716848,0.00705922997546748,0.00666317739195477,-0.0200080359824454,-0.00714146002777216,-0.0158490566037737,-0.000959184667612911,-0.0155938624948195,0.0109697954254575,0.00811091208253245,0.00632171637372303,-0.00992269959402969,0.014225586054899,0.0133514301539119,-0.0088244689078002
"2016-02-04",0.0060319825325994,0.00498983542802001,0.00259470685199181,0.0142774920584847,0.0425161846056581,0.00200895762199393,0.0190476623376623,-0.00444761225543999,0.00304815012663595,0.00578624934602612,0.0172018214627234,0.0177886292291594,0.024954232215612,-0.021649567641574,0.0234926313061847,0.014655760054533,-0.00230456118978839,0.0172444173488939,-0.00666828841139133,-0.0291708097736425,-0.00306748466257667,-0.0371260029724435,-0.0225817323896192,-0.00493219494284081,0.00561323796064395,0.0251280133216381,0.0128602838137473,-0.00375343745068035,-0.00941109207089641,0.00226348282466349
"2016-02-05",0.000195509642915592,-0.00735566371173846,-0.0267080854390908,-0.00849448257831509,0.00242577323265269,-0.0225262882117433,-0.0276126581303034,-0.00211615335330706,-0.0160326731635755,-0.00355328269215838,0.00313165468792054,-0.0219327964359149,-0.000127829250181177,-0.0386425642916145,0.00720724626388969,-0.0245212966073228,-0.0323387962976169,-0.0111301708517065,-0.0435935838357837,0.0162585099814776,-0.0353846153846155,-0.0498587352454292,0.00103451724137926,0.00619578709525848,-0.0111638014915583,-0.00317756457634255,-0.0217162527596213,0.010707931786635,-0.029044503257329,0.00873233991967282
"2016-02-08",0.00280180489475601,-0.0292700629862912,0.0105297280534906,-0.0252121169257852,-0.023291000153161,0.0375241446980263,0.00174753174956455,0.00494823291583968,-0.0189563254748387,-0.0125657499162125,0.013486538124712,-0.0129642952710478,-0.0461430367089982,-0.0393369578287384,-0.0123668345137448,-0.00757579175014489,0.0145215733586475,-0.0209523636363637,0.0056325908902497,-0.0111380921195202,-0.0149521531100478,-0.0372572516094893,-0.0161902164591726,0.0174877592667892,-0.00649170188642678,-0.0120673616606266,-0.0152166486285655,-0.00451243860089401,-0.0526978466215006,-0.00149250746268659
"2016-02-09",0.00545816135639354,0.00438929372559937,-0.000210546253856525,-0.00493851171893767,-0.0100650662723732,-0.0357018266240684,-0.0122110771914523,0.015240257198581,0.00217104856151606,0.0159931206881128,-0.0133070717936388,0.00390489882854084,-0.00670016750418756,0.0179705233432368,-0.0229170178866668,-0.000347015961138064,-0.000294107843137326,-0.00601344170474982,0.00827228759313337,0.00675809925217696,-0.00263106658571144,0.011627888596877,0.0189075987012464,0.000242023714281503,0.00303030308769525,0.00530074908159417,0.010361816315992,-0.0116279065184112,0.00826331746775777,-0.0162930338925851
"2016-02-10",-0.0147990689285553,-0.00646019368306683,-0.00757975592335514,-0.0211978134555303,-0.0279993899577663,0.00144721421725058,-0.00618101545253846,-0.0173210165663052,-0.0375866767764298,-0.0198036892415814,-0.00911593383826337,0.000707142832137908,-0.00688029679595281,0.00412788508582573,-0.0312726525348592,-0.0201318646349138,-0.00235361378490129,-0.0120996617064116,0.00452951876712215,0.00752642392188774,0.00872564952771215,0.0310704022988506,0.0134020618556701,-0.0123426429373505,-0.00188818923504896,-0.00320952552062193,0.0142136914640629,-0.00338987025364434,0.0266354448518824,-0.000303859605040424
"2016-02-11",-0.0116759530011668,-0.0225664558698325,-0.00604646248158902,-0.0680646178406271,-0.0117476506557396,-0.000602155580417207,0.0964015992892047,-0.00329022334407114,0.0164321894526096,-0.0222759627007425,0.00315059869314682,-0.0300352660789847,-0.0444202552311419,-0.00927145090052561,-0.0194692067648023,-0.000354268508678701,-0.000294957231054105,-0.044128242074928,-0.00689125398254853,-0.0137290735661028,-0.00040233354259378,-0.0245601811531092,-0.0122075618853847,-0.0210732778336212,-0.0184449865830023,-0.0264488848487682,-0.0188042845273069,-0.0118047418967586,-0.0239486949693887,-0.00714395793974854
"2016-02-12",0.0218358601159601,0.0303267260746092,0.00309499476291353,0.00175207484780393,0.0283341801009609,0.0294011574744224,0.0174230551053485,0.0165055647253007,0.00930134003546335,0.0314377080790835,0.0179648371347949,0.0295081592164605,0.0386665926694636,0.0269268392405801,0.027068333085589,0.0148830621857923,0.00117997053628227,0.0832862634256641,0.0102801076772012,0.00368476985403343,0.0163010870658298,0.00749996428571431,0.00789570916222826,0.0136420021616519,0.035848521803465,0.0152373368657057,0.0108479205157859,0.0145778905563452,0.0284795818828747,0.0131659522351502
"2016-02-16",0.0101974014589388,0.00987466767945322,0.0281945000147783,0.0365460840434342,0.032620695720643,-0.00725742713332567,0.0290720418529653,0.00579911839946368,0.0193088531144519,0.00787669493572962,0.00234483527514295,0.021231457891012,0.0197769034497739,0.0267365887207704,0.0140449189189944,0.00488833815950906,0.00491062659595354,0.0149590532280726,0.0105995081828203,0.0152967573994851,0.0116831683168317,0.02428222347686,0.0153269068349147,0.00592669480001717,-0.00111633642415732,0.00616644582314518,0.0297800214630657,0.00259431246070019,0.00965634790276471,-0.00423085524327604
"2016-02-17",0.0070082685463142,0.00808576532531013,0.015314611085623,0.0332149028990214,0.031436942668869,0.0412687192847239,0.0239937693498451,0.00299817797513424,0.027876395312608,0.029561620292871,0.00960353349416976,0.0166319814056832,0.0128841628537333,0.0149041195679476,0.0273749393412897,0.0239749123010802,0.00175918686473819,0.00719797796736854,-0.0045309699614029,0.0164724591497079,0.0260324525347426,0.00657548007310127,-0.00603824240316142,0.0120289184727027,0.0168575668196638,0.0189639216363118,0.0273556313094985,0.00159231681559246,0.0130801832090066,0.00318663116277285
"2016-02-18",0.00102160646857397,0.010072766087059,-0.0189563895549412,0.010572494776431,-0.0169491371707067,-0.0178914623007917,-0.00113374909802533,0.00275923188046767,-0.00345551832460722,-0.0103959904421118,0.00548776829268283,-0.00886162235855492,-0.0212667679704946,-0.0102301626122445,0.0503568525036773,-0.0016966067762676,0.0169755902439024,-0.0163348477114175,-0.0123904333478627,-0.00553355753097062,-0.00438761939670429,0.00739212677985646,-0.00269996634154468,-0.00570035193573137,-0.00302254991756734,0.00272353599443242,-0.00718517310603961,0.0123211248012718,-0.0109676664024388,-0.0301013155331823
"2016-02-19",-0.00210487308397045,0.0103415877990181,-0.00228548717462107,-0.0204983924470528,-0.0105868869969651,-0.0026519427192917,0.00454025728339014,0.00366886026900137,-0.00168116006475072,0,0.000606464546020646,-0.00206327372764781,-0.00555061275436586,0.014336925778637,0.00475654974911022,-0.024133276682529,-0.000767402163610931,0.000172963152171635,-0.00546214057287941,-0.00397458267090622,-0.0070894617185181,0.0121160925636892,-0.00203042308055579,-0.00231766275978296,-0.00698210394087462,-0.00147123130974158,0.0019583057120045,-0.00157043583766081,0.00407076092281766,0.00842172449680012
"2016-02-22",0.0079897732436518,0.0168159754490216,0.00874631394474901,0.0193643185354526,0.0288902485139175,0.0268208092485549,0.00301318278769047,0.00388391592414883,0.0143142929309694,0.00433548433657682,-0.00133334545454544,0.0134390075809787,0.0127968752897183,0.00953238541322388,0.00518486616794611,0.0222919199683707,0.00566432389921956,0.0129712902109997,0.00978288002903005,0.01296889491159,0.0160170204554226,0.0145000334766476,0.0189894540522211,0.0041569384502147,0.0116569714740298,0.0469228137734508,0.0305064326988442,0.00412896177489275,0.0213896130489251,0.0150014373645879
"2016-02-23",-0.0097019596011787,-0.00934747421629567,-0.0226052339782793,-0.00417409493290821,-0.0227306350536511,-0.0440215717180814,-0.0191512586988832,-0.00568957682497895,-0.0102729684464158,-0.0232441972438984,-0.0140793301866651,-0.00646042162529747,-0.0260769486023165,0.0136752220378547,-0.0102415336699848,-0.0187393867120954,-0.00639616229116946,-0.0418303056172101,-0.00654369009167488,-0.00453021469371684,-0.0279202648463337,0.000664799756184165,-0.00299500841913503,-0.0038962499901225,-0.0131686696510045,-0.00833609369916333,-0.000989486294784014,-0.00861560603093792,-0.0124554616056791,0.0129514861931197
"2016-02-24",0.00672346169844995,-0.0085284338862559,0.0148906533975994,-0.0112062102445473,0.00152018853025515,0.00423970066000701,0.00765692926275152,0.00503550022969779,0.000524250383442615,0.00322961063302363,0.00357003556924651,-0.00889801536269741,0.0044855012218481,0.00867262513990696,0.00302121614899775,0.0135417365813102,0.00845500560232515,0.000356379193805711,0.00136865694835486,0.000395726149669207,0.00351701836654938,0.00315567186772414,0.00200270367165234,-0.00305586121637602,0.00528217013132526,0.0219432646712503,-0.00784155992007329,0.00375269595590177,-0.00415805948279813,0.00962695504090161
"2016-02-25",0.0112581350257084,0.0137262081575076,0.00686788775999769,0.0106410938884365,0.00895573811273853,0.000351893996196617,0.0106382978723405,0.00569346390343894,0.00230537566802891,0.023720738732633,0.00601085645280386,0.00932323927221135,0.0184803657389443,0.00995143690827605,0.0128011819397322,0.0147310717803675,0.0135289444886524,0.015496954319504,0.0111908852074301,0.00870251169496616,0.0144080409967282,0.0327814393118728,0.018987341772152,0.00956348723794731,0.00728239286645316,0.047644471235504,0.0083194677617171,0.00570643447461627,0.0197633825960579,0.0137067633921293
"2016-02-26",-0.0045285928508525,-0.000180501898907837,0.00155024800433545,0.0114706728299949,0.00601778236771811,-0.0111372211792302,-0.00714285714285723,-0.0230978487318839,-0.00355466798631121,0.0180403845759811,-0.00317036938982151,0.00581594252480322,0.0134907251264755,-0.00472961528669702,-0.0183643197026022,0.0060769072897735,-0.00564013928295182,0.00929666757750103,-0.0110670352859584,-0.0070588431372548,-0.0153550677679488,0.0035267232522167,-0.0117685518143184,-0.015059485793514,-0.00741281250332615,-0.00387476292444155,0.0010726485414021,-0.00176092737701172,-0.00736991977766843,-0.0224867574590424
"2016-02-29",-0.00884570016185771,0.00361143005396469,-0.00227016810359426,0.000169228159470958,0.0124120526807812,-0.0107883345770796,-0.00870882241575166,-0.000231757075376926,0.00220332603511353,-0.0104047963064476,-0.0195718409785932,-0.0088435714285714,-0.00479201996672207,-0.0169491443537282,-0.00757403626125908,-0.00704694654519955,-0.00538854230845665,-0.0215502603136902,0.0011105757920824,-0.00849131138410963,-0.00818709567616172,-0.0161341538701008,-0.0185246443929871,-0.00998763279870851,-0.00866680811973819,-0.0109530041774388,-0.0183796584788649,-0.0056840454723639,-0.00467487949917988,-0.00255609675068125
"2016-03-01",0.0173392049894565,0.0219502870834729,0.0397145198114692,0.0150617617194109,0.0205317438935781,0.0322386737239051,0.0248281130634072,0.0129839551823798,0.02229904802028,0.0340069005093955,0.0140985274086456,0.0253946474054443,0.0342405874021305,0.0127295678521697,0.0254903153895314,0.0263602906387292,0.0191046670383488,0.0515098055330339,0.0141649967716528,0.0306712015668431,0.0334119686829408,0.0215943822049034,0.0124705426356588,0.0117075848585428,0.0242745542487319,-0.0162492232586662,0.0215785058199582,0.0143898876404496,0.0310816415400144,0.00180890876146567
"2016-03-02",-0.00112784011849987,0.00563380291608806,0.00218841144124537,-0.00258416974478293,0.00419743836719877,0.011726483631481,0.00260901975400674,0.00183110555804777,-0.00665644635624274,-0.0125515890141656,0.0174704480495871,0.0100401944457895,-0.00290977702850737,-0.000875107419453625,0.0143633852185527,0.00559762905506656,-0.00167879125462789,0.00945940862399652,-0.00311312584119694,0.010048309178744,0.00703687687193311,-0.0111251910720022,-0.00199737010661216,0.0162501532838797,0.000635612475318625,0.00504993145555188,-0.00328758943515395,0.0128254957797413,-0.00455514475556196,-0.00376166120616406
"2016-03-03",-0.000188187687392372,0.0169818105213904,0.00744416873449127,-0.000334316751620323,0.0341597449189857,0.00447555662698607,-0.00111520446096658,0.00434084989718997,0.0187628865979381,-0.00386165715650344,-0.00362750920051413,0.00132534791252481,0.00732817783388162,0.00963458108558268,0.0110051354877814,0.00130972490799852,-0.00364348838150708,0.00334673705979704,-0.0151080431691075,-0.0032523818634016,-0.0113315012024268,-0.0120540017349083,-0.00300203468979321,0.00351293748590176,-0.00362970971768717,0.00607141218540153,0.00453535922821868,-0.0044128934077684,-0.00524897690784754,-0.00105724212441072
"2016-03-04",0.00432928835709334,0.00344295059390598,0.0148768669950738,0.0122063288002145,0.0151915818815331,0.0045698732385453,-0.00260521017472226,0.00341223847616545,-0.00344056871078724,0.0205136488450979,-0.00133496355983098,0.00794176068635877,0.00972119990058329,-0.00977921901153278,0,0.00163502289077844,-0.0014064884874545,0.00150100069214476,0.0041991429565662,-0.000383800398610412,-0.00611268409217514,-0.00341634938317315,-0.00602208116500769,0.00784647551165985,0.00546447161754626,0.00926021216043904,-0.000164152027581577,-0.00154168436195201,-0.00013532674142458,0.0096764440531667
"2016-03-07",0.00312363327378384,0.0121804595611519,-0.0110668767873628,0.0151152391178657,0.0264964457164441,0.0311611281701354,0.0126865676375585,-0.00226712758405956,0.0092404140158282,0.0242165083887305,0.0263701297074963,-0.00558102447738096,-0.00950006400153192,0.00485823518410711,0.0170536353326494,0.0101208622305211,0.00225350234741795,-0.00183180685814832,-0.000255999317289701,0.010752630155429,-0.0192196813226924,-0.0328109380610819,0.0026927634699685,-0.00467121822185212,9.05978244456485e-05,-0.00082476288659783,-0.000328415427050532,0.0077204785230558,-0.0265223267517637,0.0166217432857403
"2016-03-08",-0.00230435314111932,0.00728813559322039,-0.00824584249791371,-0.00447521554963037,-0.0406579393068587,-0.0212859826025363,-0.00331613866308544,0.00704389943394212,-0.0157963478800318,-0.0182352034961397,-0.0216670852671925,-0.00759333088169922,-0.0241390399431333,0.00435922175412884,-0.00770593682651166,-0.01228190005553,-0.00487162272571906,-0.0193526863422204,0.0108407680607636,-0.00360938456704762,0.0121497748804582,0.00945149367088605,-0.0144343734664527,-0.00048134778535136,0.0039850917857045,-0.000206314490431625,-0.000821271339992213,0.00478835481303119,-0.0183486094426298,0.00220948596567228
"2016-03-09",-0.000686647952933384,-0.00639409389197376,0.000890864108590073,0.00416839401991642,0.00195176347615655,0.0459770350682225,0.0207024776599807,0.0110559792418772,-0.00163561643835608,-0.00125921613819002,-0.00278343226855016,-0.000332668008405479,-0.0111477700073443,-0.00544509149743455,0.00963541333538576,0.0101440448345564,0.00583689506837803,0.00578428046587764,0.0103023224168606,-0.0017159198910216,0.0230396506083388,-0.0247450087820597,0.0129427447907784,-0.00120393694206444,0.00433021207632311,-0.00309601644796664,-0.00460304111119381,-0.00228743809164011,0.000849575155073445,-0.00749562011323313
"2016-03-10",-0.00124927856204093,-0.00508042345606141,0.000494412564445934,0.00065115578177477,-0.00709617335065371,0.012066386554622,-0.00833038723902979,0.00937288530745617,-0.00634858667423355,-0.0203309847071556,-0.00266992711966185,-0.00366049928986689,0.00740444246802907,-0.00111084663263383,-0.00156685416802638,0.0123096529864057,0.0028079652867079,-0.00862648864388516,0.00284189236745136,0.01298701273898,-0.0149508137774415,0.00942909276773207,-0.00504371217215871,-0.00819672141027861,0.00179643399269858,-0.00434780547303937,0.00817504555202397,-0.000382116927780007,-0.00650819185059437,-0.00177691399047708
